user_id,profile,date,day_index,total_capacity_gb,used_gb,free_gb,used_pct,photos_gb,videos_gb,apps_gb,documents_gb,system_gb,other_gb,daily_delta_gb,cleanup_event
U018,office_user,2024-06-03,154,256.0,63.2614,192.7386,24.711,5.1899,2.1649,9.1503,24.8651,12.493,9.3982,0.131,0
U018,office_user,2024-06-04,155,256.0,63.4099,192.5901,24.769,5.2051,2.1744,9.1667,24.9633,12.4974,9.4031,0.1485,0
U018,office_user,2024-06-05,156,256.0,63.4683,192.5317,24.792,5.2101,2.1824,9.1768,24.9875,12.4989,9.4128,0.0584,0
U018,office_user,2024-06-06,157,256.0,63.5733,192.4267,24.833,5.2265,2.1912,9.193,25.0419,12.4989,9.4218,0.105,0
U018,office_user,2024-06-07,158,256.0,63.6949,192.3051,24.881,5.237,2.1999,9.2127,25.1193,12.5013,9.4247,0.1216,0
U018,office_user,2024-06-08,159,256.0,63.7712,192.2288,24.911,5.2422,2.2137,9.2417,25.1402,12.5048,9.4286,0.0763,0
U018,office_user,2024-06-09,160,256.0,63.8663,192.1337,24.948,5.2498,2.2193,9.264,25.1805,12.5091,9.4436,0.0951,0
U018,office_user,2024-06-10,161,256.0,63.9641,192.0359,24.986,5.2532,2.2244,9.2769,25.2425,12.5111,9.456,0.0978,0
U018,office_user,2024-06-11,162,256.0,64.0374,191.9626,25.015,5.2532,2.2266,9.2937,25.2711,12.5119,9.4807,0.0733,0
U018,office_user,2024-06-12,163,256.0,64.1378,191.8622,25.054,5.2766,2.2275,9.3233,25.3134,12.5163,9.4807,0.1004,0
U018,office_user,2024-06-13,164,256.0,64.236,191.764,25.092,5.2884,2.2322,9.3286,25.3815,12.5196,9.4858,0.0982,0
U018,office_user,2024-06-14,165,256.0,64.33,191.67,25.129,5.298,2.2395,9.3324,25.4417,12.5229,9.4954,0.094,0
U018,office_user,2024-06-15,166,256.0,64.4276,191.5724,25.167,5.3127,2.2484,9.3527,25.4732,12.5256,9.5149,0.0976,0
U018,office_user,2024-06-16,167,256.0,64.5184,191.4816,25.203,5.329,2.2547,9.372,25.5171,12.5307,9.5149,0.0908,0
U018,office_user,2024-06-17,168,256.0,64.663,191.337,25.259,5.3438,2.2642,9.3838,25.6019,12.5349,9.5344,0.1446,0
U018,office_user,2024-06-18,169,256.0,64.8296,191.1704,25.324,5.3551,2.2694,9.4067,25.7081,12.5394,9.5509,0.1666,0
U018,office_user,2024-06-19,170,256.0,64.9829,191.0171,25.384,5.3622,2.2732,9.4289,25.8116,12.5428,9.5644,0.1533,0
U018,office_user,2024-06-20,171,256.0,65.1159,190.8841,25.436,5.3781,2.2815,9.4409,25.8994,12.5434,9.5726,0.133,0
U018,office_user,2024-06-21,172,256.0,65.2425,190.7575,25.485,5.3839,2.2852,9.4413,26.0039,12.5456,9.5827,0.1266,0
U018,office_user,2024-06-22,173,256.0,65.3356,190.6644,25.522,5.3967,2.2953,9.4599,26.0439,12.5457,9.5941,0.0931,0
U018,office_user,2024-06-23,174,256.0,65.4325,190.5675,25.56,5.4127,2.3031,9.4895,26.0711,12.5476,9.6084,0.0969,0
U018,office_user,2024-06-24,175,256.0,65.5842,190.4158,25.619,5.4299,2.3031,9.5053,26.1701,12.552,9.6238,0.1517,0
U018,office_user,2024-06-25,176,256.0,65.6847,190.3153,25.658,5.4299,2.3153,9.5246,26.2231,12.5545,9.6374,0.1005,0
U018,office_user,2024-06-26,177,256.0,65.7775,190.2225,25.694,5.4329,2.3183,9.5431,26.2837,12.5548,9.6446,0.0928,0
U018,office_user,2024-06-27,178,256.0,65.9193,190.0807,25.75,5.4347,2.3292,9.5664,26.3818,12.558,9.6492,0.1418,0
U018,office_user,2024-06-28,179,256.0,66.0362,189.9638,25.795,5.4514,2.3328,9.5812,26.4496,12.5607,9.6604,0.1169,0
U018,office_user,2024-06-29,180,256.0,66.0978,189.9022,25.819,5.4591,2.3379,9.5947,26.4742,12.5616,9.6702,0.0616,0
U018,office_user,2024-06-30,181,256.0,66.1674,189.8326,25.847,5.4688,2.3407,9.5965,26.5275,12.5637,9.6702,0.0696,0
U018,office_user,2024-07-01,182,256.0,66.301,189.699,25.899,5.4763,2.3465,9.6123,26.6257,12.567,9.6733,0.1336,0
U018,office_user,2024-07-02,183,256.0,66.3862,189.6138,25.932,5.4787,2.3507,9.6294,26.6781,12.5688,9.6804,0.0852,0
U018,office_user,2024-07-03,184,256.0,66.4992,189.5008,25.976,5.4916,2.3556,9.6516,26.7379,12.5718,9.6908,0.113,0
U018,office_user,2024-07-04,185,256.0,66.6842,189.3158,26.049,5.5039,2.3615,9.6849,26.8495,12.5739,9.7105,0.185,0
U018,office_user,2024-07-05,186,256.0,66.7875,189.2125,26.089,5.5072,2.3615,9.7012,26.9206,12.5739,9.7231,0.1033,0
U018,office_user,2024-07-06,187,256.0,66.8557,189.1443,26.116,5.514,2.3721,9.7145,26.9515,12.5768,9.7268,0.0682,0
U018,office_user,2024-07-07,188,256.0,66.9376,189.0624,26.147,5.514,2.3792,9.7357,26.9905,12.5801,9.7381,0.0819,0
U018,office_user,2024-07-08,189,256.0,67.0241,188.9759,26.181,5.5231,2.3878,9.756,27.03,12.584,9.7431,0.0865,0
U018,office_user,2024-07-09,190,256.0,67.1458,188.8542,26.229,5.532,2.3974,9.7657,27.1124,12.5846,9.7537,0.1217,0
U018,office_user,2024-07-10,191,256.0,67.2478,188.7522,26.269,5.5481,2.401,9.7695,27.1756,12.5866,9.767,0.102,0
U018,office_user,2024-07-11,192,256.0,67.3768,188.6232,26.319,5.5562,2.408,9.7835,27.2624,12.5881,9.7786,0.129,0
U018,office_user,2024-07-12,193,256.0,67.452,188.548,26.348,5.5622,2.4134,9.7978,27.2994,12.5921,9.787,0.0752,0
U018,office_user,2024-07-13,194,256.0,67.5321,188.4679,26.38,5.5751,2.4214,9.8042,27.3399,12.5966,9.7948,0.0801,0
U018,office_user,2024-07-14,195,256.0,67.6175,188.3825,26.413,5.587,2.4288,9.825,27.3648,12.5981,9.8136,0.0854,0
U018,office_user,2024-07-15,196,256.0,67.7453,188.2547,26.463,5.5896,2.4343,9.8392,27.4457,12.6005,9.836,0.1278,0
U018,office_user,2024-07-16,197,256.0,67.8601,188.1399,26.508,5.5899,2.4358,9.8489,27.5323,12.6032,9.85,0.1148,0
U018,office_user,2024-07-17,198,256.0,68.0023,187.9977,26.563,5.6018,2.437,9.8649,27.6219,12.6048,9.8719,0.1422,0
U018,office_user,2024-07-18,199,256.0,68.1308,187.8692,26.614,5.6152,2.4455,9.8737,27.7044,12.6064,9.8856,0.1285,0
U018,office_user,2024-07-19,200,256.0,68.2366,187.7634,26.655,5.6251,2.4496,9.8845,27.7595,12.6104,9.9074,0.1058,0
U018,office_user,2024-07-20,201,256.0,68.3449,187.6551,26.697,5.6397,2.4555,9.9063,27.7994,12.6128,9.9312,0.1083,0
U018,office_user,2024-07-21,202,256.0,68.4181,187.5819,26.726,5.6459,2.4644,9.9252,27.8239,12.6159,9.9427,0.0732,0
U018,office_user,2024-07-22,203,256.0,68.5346,187.4654,26.771,5.6488,2.4736,9.9351,27.9136,12.6208,9.9427,0.1165,0
U018,office_user,2024-07-23,204,256.0,68.6902,187.3098,26.832,5.6579,2.4808,9.9637,28.0128,12.6235,9.9515,0.1556,0
U018,office_user,2024-07-24,205,256.0,68.8253,187.1747,26.885,5.6651,2.4906,9.9825,28.0931,12.6262,9.9679,0.1351,0
U018,office_user,2024-07-25,206,256.0,68.9782,187.0218,26.945,5.6844,2.4958,9.9908,28.1969,12.6309,9.9794,0.1529,0
U018,office_user,2024-07-26,207,256.0,69.0957,186.9043,26.99,5.6994,2.5029,9.9943,28.2752,12.6339,9.99,0.1175,0
U018,office_user,2024-07-27,208,256.0,69.1824,186.8176,27.024,5.7132,2.5052,10.0177,28.3105,12.6356,10.0002,0.0867,0
U018,office_user,2024-07-28,209,256.0,69.2919,186.7081,27.067,5.7304,2.5133,10.041,28.3456,12.6383,10.0234,0.1095,0
U018,office_user,2024-07-29,210,256.0,69.3845,186.6155,27.103,5.7376,2.5174,10.058,28.3936,12.6416,10.0363,0.0926,0
U018,office_user,2024-07-30,211,256.0,69.4744,186.5256,27.138,5.7389,2.5174,10.07,28.4652,12.6429,10.0401,0.0899,0
U018,office_user,2024-07-31,212,256.0,69.5848,186.4152,27.182,5.7473,2.5258,10.0753,28.5376,12.6484,10.0503,0.1104,0
U018,office_user,2024-08-01,213,256.0,69.6987,186.3013,27.226,5.7619,2.5354,10.0859,28.5986,12.6527,10.0641,0.1139,0
U018,office_user,2024-08-02,214,256.0,69.8664,186.1336,27.292,5.7731,2.5413,10.1079,28.7084,12.6542,10.0815,0.1677,0
U018,office_user,2024-08-03,215,256.0,69.9365,186.0635,27.319,5.7767,2.5445,10.12,28.757,12.6556,10.0827,0.0701,0
U018,office_user,2024-08-04,216,256.0,70.0217,185.9783,27.352,5.7843,2.5537,10.1368,28.8015,12.658,10.0874,0.0852,0
U018,office_user,2024-08-05,217,256.0,70.1569,185.8431,27.405,5.7913,2.5617,10.1493,28.893,12.6615,10.1001,0.1352,0
U018,office_user,2024-08-06,218,256.0,70.3004,185.6996,27.461,5.8001,2.5626,10.1663,28.9968,12.6644,10.1102,0.1435,0
U018,office_user,2024-08-07,219,256.0,70.4206,185.5794,27.508,5.815,2.5677,10.1708,29.0758,12.668,10.1233,0.1202,0
U018,office_user,2024-08-08,220,256.0,70.5344,185.4656,27.553,5.8267,2.573,10.1828,29.1438,12.6712,10.137,0.1138,0
U018,office_user,2024-08-09,221,256.0,70.6797,185.3203,27.609,5.8377,2.5802,10.2017,29.2309,12.6762,10.1531,0.1453,0
U018,office_user,2024-08-10,222,256.0,70.7712,185.2288,27.645,5.8528,2.5892,10.2081,29.2759,12.6805,10.1648,0.0915,0
U018,office_user,2024-08-11,223,256.0,70.8145,185.1855,27.662,5.8528,2.5943,10.2193,29.294,12.684,10.17,0.0433,0
U018,office_user,2024-08-12,224,256.0,70.904,185.096,27.697,5.8731,2.6018,10.2313,29.3337,12.6857,10.1783,0.0895,0
U018,office_user,2024-08-13,225,256.0,70.9588,185.0412,27.718,5.8815,2.6043,10.2402,29.366,12.6857,10.1811,0.0548,0
U018,office_user,2024-08-14,226,256.0,71.1018,184.8982,27.774,5.89,2.6117,10.2581,29.4567,12.6883,10.197,0.143,0
U018,office_user,2024-08-15,227,256.0,71.157,184.843,27.796,5.903,2.6176,10.2799,29.4647,12.6927,10.1992,0.0552,0
U018,office_user,2024-08-16,228,256.0,71.3096,184.6904,27.855,5.9088,2.6248,10.2942,29.5652,12.6959,10.2207,0.1526,0
U018,office_user,2024-08-17,229,256.0,71.3899,184.6101,27.887,5.9136,2.6289,10.3137,29.6092,12.697,10.2276,0.0803,0
U018,office_user,2024-08-18,230,256.0,71.4785,184.5215,27.921,5.9299,2.6327,10.3187,29.6571,12.6973,10.2428,0.0886,0
U018,office_user,2024-08-19,231,256.0,71.5824,184.4176,27.962,5.9434,2.6384,10.3312,29.7126,12.7025,10.2543,0.1039,0
U018,office_user,2024-08-20,232,256.0,71.7011,184.2989,28.008,5.9522,2.6421,10.359,29.7782,12.7083,10.2614,0.1187,0
U018,office_user,2024-08-21,233,256.0,71.8599,184.1401,28.07,5.9598,2.6457,10.3727,29.895,12.7132,10.2735,0.1588,0
U018,office_user,2024-08-22,234,256.0,71.9889,184.0111,28.121,5.9714,2.6501,10.3809,29.9861,12.7143,10.2861,0.129,0
U018,office_user,2024-08-23,235,256.0,72.1197,183.8803,28.172,5.9847,2.6522,10.4076,30.0679,12.7172,10.29,0.1308,0
U018,office_user,2024-08-24,236,256.0,72.1968,183.8032,28.202,5.9927,2.6581,10.4248,30.0992,12.7224,10.2996,0.0771,0
U018,office_user,2024-08-25,237,256.0,72.2711,183.7289,28.231,5.9986,2.6646,10.4476,30.1282,12.7233,10.3089,0.0743,0
U018,office_user,2024-08-26,238,256.0,72.3465,183.6535,28.26,6.0088,2.6725,10.4532,30.1621,12.7271,10.3228,0.0754,0
U018,office_user,2024-08-27,239,256.0,72.4204,183.5796,28.289,6.0129,2.6779,10.4677,30.206,12.73,10.326,0.0739,0
U018,office_user,2024-08-28,240,256.0,72.5551,183.4449,28.342,6.0162,2.6835,10.478,30.3142,12.7334,10.3299,0.1347,0
U018,office_user,2024-08-29,241,256.0,72.6888,183.3112,28.394,6.0251,2.6917,10.4838,30.4036,12.7394,10.3453,0.1337,0
U018,office_user,2024-08-30,242,256.0,72.8741,183.1259,28.466,6.0407,2.6956,10.5019,30.5343,12.7415,10.3602,0.1853,0
U018,office_user,2024-08-31,243,256.0,72.9364,183.0636,28.491,6.0555,2.7036,10.503,30.5583,12.7458,10.3702,0.0623,0
U018,office_user,2024-09-01,244,256.0,73.0176,182.9824,28.523,6.0712,2.7115,10.5121,30.6031,12.7473,10.3725,0.0812,0
U018,office_user,2024-09-02,245,256.0,73.1235,182.8765,28.564,6.0749,2.7137,10.5197,30.6814,12.7514,10.3825,0.1059,0
U018,office_user,2024-09-03,246,256.0,73.2043,182.7957,28.595,6.0791,2.7149,10.5394,30.7329,12.7547,10.3834,0.0808,0
U018,office_user,2024-09-04,247,256.0,73.3196,182.6804,28.64,6.0888,2.716,10.5499,30.8114,12.7563,10.3973,0.1153,0
U018,office_user,2024-09-05,248,256.0,73.4571,182.5429,28.694,6.1031,2.7218,10.5746,30.8902,12.759,10.4084,0.1375,0
U018,office_user,2024-09-06,249,256.0,69.0649,186.9351,26.978,5.7644,2.6066,10.2551,28.4504,12.7656,9.2228,-4.3922,1
U018,office_user,2024-09-07,250,256.0,69.1509,186.8491,27.012,5.7717,2.6119,10.2725,28.4903,12.7708,9.2336,0.086,0
U018,office_user,2024-09-08,251,256.0,69.2295,186.7705,27.043,5.7771,2.614,10.2944,28.5309,12.773,9.24,0.0786,0
U018,office_user,2024-09-09,252,256.0,69.3136,186.6864,27.076,5.7882,2.6205,10.2992,28.574,12.7762,9.2555,0.0841,0
U018,office_user,2024-09-10,253,256.0,69.4023,186.5977,27.11,5.7911,2.6266,10.2992,28.6393,12.7801,9.266,0.0887,0
U018,office_user,2024-09-11,254,256.0,69.5524,186.4476,27.169,5.8086,2.6326,10.3156,28.7364,12.7828,9.2763,0.1501,0
U018,office_user,2024-09-12,255,256.0,69.655,186.345,27.209,5.8145,2.6413,10.3227,28.7933,12.7863,9.2969,0.1026,0
U018,office_user,2024-09-13,256,256.0,69.773,186.227,27.255,5.8175,2.6495,10.3322,28.8842,12.7897,9.2999,0.118,0
U018,office_user,2024-09-14,257,256.0,69.8469,186.1531,27.284,5.8213,2.6595,10.3361,28.9182,12.7913,9.3204,0.0739,0
U018,office_user,2024-09-15,258,256.0,69.9395,186.0605,27.32,5.843,2.6644,10.3472,28.9634,12.7942,9.3273,0.0926,0
U018,office_user,2024-09-16,259,256.0,70.062,185.938,27.368,5.8505,2.6684,10.3679,29.0406,12.7979,9.3368,0.1225,0
U018,office_user,2024-09-17,260,256.0,70.2049,185.7951,27.424,5.857,2.6716,10.3793,29.1514,12.8001,9.3456,0.1429,0
U018,office_user,2024-09-18,261,256.0,70.3361,185.6639,27.475,5.8664,2.6743,10.386,29.2452,12.8013,9.3629,0.1312,0
U018,office_user,2024-09-19,262,256.0,70.4665,185.5335,27.526,5.8664,2.6823,10.4066,29.3349,12.8036,9.3727,0.1304,0
U018,office_user,2024-09-20,263,256.0,70.5716,185.4284,27.567,5.8728,2.6891,10.4202,29.3983,12.8055,9.3856,0.1051,0
U018,office_user,2024-09-21,264,256.0,70.6598,185.3402,27.601,5.8834,2.6911,10.435,29.44,12.8096,9.4007,0.0882,0
U018,office_user,2024-09-22,265,256.0,70.7635,185.2365,27.642,5.9069,2.6935,10.4605,29.4826,12.816,9.404,0.1037,0
U018,office_user,2024-09-23,266,256.0,70.9445,185.0555,27.713,5.9251,2.699,10.4695,29.6108,12.8178,9.4223,0.181,0
U018,office_user,2024-09-24,267,256.0,71.0561,184.9439,27.756,5.9343,2.7045,10.4969,29.6782,12.82,9.4223,0.1116,0
U018,office_user,2024-09-25,268,256.0,71.2062,184.7938,27.815,5.9424,2.7129,10.5108,29.7867,12.825,9.4283,0.1501,0
U018,office_user,2024-09-26,269,256.0,71.3358,184.6642,27.866,5.9553,2.7231,10.5266,29.8672,12.8285,9.4351,0.1296,0
U018,office_user,2024-09-27,270,256.0,71.4512,184.5488,27.911,5.9644,2.7321,10.5542,29.9195,12.8326,9.4484,0.1154,0
U018,office_user,2024-09-28,271,256.0,71.5212,184.4788,27.938,5.9696,2.7388,10.5651,29.9599,12.8341,9.4538,0.07,0
U018,office_user,2024-09-29,272,256.0,71.6146,184.3854,27.974,5.9806,2.7453,10.5766,30.0048,12.8368,9.4704,0.0934,0
U018,office_user,2024-09-30,273,256.0,71.701,184.299,28.008,5.9853,2.7491,10.5945,30.0552,12.8426,9.4743,0.0864,0
U018,office_user,2024-10-01,274,256.0,71.8521,184.1479,28.067,6.0012,2.756,10.6071,30.1591,12.8442,9.4846,0.1511,0
U018,office_user,2024-10-02,275,256.0,71.9872,184.0128,28.12,6.0157,2.7636,10.626,30.2374,12.8473,9.4972,0.1351,0
U018,office_user,2024-10-03,276,256.0,72.1414,183.8586,28.18,6.0263,2.7669,10.626,30.3648,12.8493,9.5081,0.1542,0
U018,office_user,2024-10-04,277,256.0,72.2716,183.7284,28.231,6.038,2.7686,10.6328,30.4619,12.8532,9.517,0.1302,0
U018,office_user,2024-10-05,278,256.0,72.3573,183.6427,28.265,6.0482,2.7753,10.6508,30.4932,12.8573,9.5326,0.0857,0
U018,office_user,2024-10-06,279,256.0,72.4406,183.5594,28.297,6.062,2.7835,10.6626,30.5276,12.859,9.5458,0.0833,0
U018,office_user,2024-10-07,280,256.0,72.561,183.439,28.344,6.0744,2.7931,10.6776,30.5892,12.8627,9.564,0.1204,0
U018,office_user,2024-10-08,281,256.0,72.6941,183.3059,28.396,6.085,2.8001,10.6907,30.6771,12.8633,9.5781,0.1331,0
U018,office_user,2024-10-09,282,256.0,72.8021,183.1979,28.438,6.0978,2.8062,10.6971,30.7436,12.8667,9.5906,0.108,0
U018,office_user,2024-10-10,283,256.0,72.936,183.064,28.491,6.109,2.8096,10.7081,30.8411,12.8694,9.5988,0.1339,0
U018,office_user,2024-10-11,284,256.0,73.0519,182.9481,28.536,6.1154,2.814,10.7291,30.9154,12.8742,9.6037,0.1159,0
U018,office_user,2024-10-12,285,256.0,73.1695,182.8305,28.582,6.1247,2.8193,10.7425,30.9784,12.8765,9.6282,0.1176,0
U018,office_user,2024-10-13,286,256.0,73.2418,182.7582,28.61,6.1292,2.8224,10.7588,31.0155,12.8789,9.637,0.0723,0
U018,office_user,2024-10-14,287,256.0,73.3736,182.6264,28.662,6.1399,2.8299,10.7746,31.0917,12.8851,9.6524,0.1318,0
U018,office_user,2024-10-15,288,256.0,73.5017,182.4983,28.712,6.1538,2.8339,10.7983,31.1649,12.8904,9.6603,0.1281,0
U018,office_user,2024-10-16,289,256.0,73.6424,182.3576,28.767,6.1643,2.8443,10.8089,31.2545,12.8924,9.678,0.1407,0
U018,office_user,2024-10-17,290,256.0,73.7069,182.2931,28.792,6.1757,2.8493,10.8187,31.2815,12.8934,9.6883,0.0645,0
U018,office_user,2024-10-18,291,256.0,73.8028,182.1972,28.829,6.1949,2.8537,10.8292,31.3234,12.8977,9.7038,0.0959,0
U018,office_user,2024-10-19,292,256.0,73.8787,182.1213,28.859,6.2067,2.8586,10.8537,31.35,12.9,9.7097,0.0759,0
U018,office_user,2024-10-20,293,256.0,73.9347,182.0653,28.881,6.2128,2.8627,10.8603,31.3745,12.9006,9.7238,0.056,0
U018,office_user,2024-10-21,294,256.0,74.0798,181.9202,28.937,6.2308,2.8716,10.8758,31.4638,12.9049,9.7328,0.1451,0
U018,office_user,2024-10-22,295,256.0,74.2477,181.7523,29.003,6.2462,2.881,10.8854,31.5964,12.9058,9.7328,0.1679,0
U018,office_user,2024-10-23,296,256.0,74.3564,181.6436,29.045,6.2599,2.8876,10.9061,31.6545,12.9062,9.7422,0.1087,0
U018,office_user,2024-10-24,297,256.0,74.4587,181.5413,29.085,6.2649,2.8917,10.917,31.7178,12.9098,9.7575,0.1023,0
U018,office_user,2024-10-25,298,256.0,74.577,181.423,29.132,6.2649,2.8947,10.9249,31.8228,12.9115,9.7581,0.1183,0
U018,office_user,2024-10-26,299,256.0,74.6469,181.3531,29.159,6.2754,2.9082,10.9303,31.8561,12.913,9.7639,0.0699,0
U018,office_user,2024-10-27,300,256.0,74.7292,181.2708,29.191,6.2799,2.9148,10.9457,31.8916,12.9179,9.7793,0.0823,0
U018,office_user,2024-10-28,301,256.0,74.8293,181.1707,29.23,6.2907,2.9217,10.9672,31.9381,12.9199,9.7917,0.1001,0
U018,office_user,2024-10-29,302,256.0,74.9939,181.0061,29.294,6.2936,2.93,10.9923,32.0473,12.9219,9.8088,0.1646,0
U018,office_user,2024-10-30,303,256.0,75.1252,180.8748,29.346,6.304,2.9393,11.0167,32.1114,12.9241,9.8298,0.1313,0
U018,office_user,2024-10-31,304,256.0,75.2146,180.7854,29.381,6.304,2.9466,11.026,32.1793,12.928,9.8307,0.0894,0
U018,office_user,2024-11-01,305,256.0,75.2975,180.7025,29.413,6.3064,2.9504,11.0433,32.2236,12.9291,9.8447,0.0829,0
U018,office_user,2024-11-02,306,256.0,75.3945,180.6055,29.451,6.3155,2.9583,11.0865,32.2417,12.9291,9.8634,0.097,0
U018,office_user,2024-11-03,307,256.0,75.4821,180.5179,29.485,6.3273,2.9661,11.1012,32.281,12.9347,9.8718,0.0876,0
U018,office_user,2024-11-04,308,256.0,75.6009,180.3991,29.532,6.3308,2.9731,11.1196,32.3541,12.9392,9.884,0.1188,0
U018,office_user,2024-11-05,309,256.0,75.6956,180.3044,29.569,6.3486,2.9801,11.1297,32.4042,12.9406,9.8923,0.0947,0
U018,office_user,2024-11-06,310,256.0,75.7979,180.2021,29.609,6.3679,2.9852,11.1446,32.4506,12.9467,9.9028,0.1023,0
U018,office_user,2024-11-07,311,256.0,75.8747,180.1253,29.639,6.3755,2.9906,11.1575,32.492,12.951,9.9081,0.0768,0
U018,office_user,2024-11-08,312,256.0,75.972,180.028,29.677,6.3788,2.9971,11.1653,32.5489,12.9547,9.9272,0.0973,0
U018,office_user,2024-11-09,313,256.0,76.0271,179.9729,29.698,6.3907,3.0031,11.1736,32.5634,12.9586,9.9377,0.0551,0
U018,office_user,2024-11-10,314,256.0,76.1169,179.8831,29.733,6.3987,3.0069,11.1933,32.6197,12.9598,9.9385,0.0898,0
U018,office_user,2024-11-11,315,256.0,76.2912,179.7088,29.801,6.4051,3.0165,11.2119,32.7422,12.9644,9.9511,0.1743,0
U018,office_user,2024-11-12,316,256.0,76.4465,179.5535,29.862,6.417,3.0198,11.2299,32.8516,12.9665,9.9616,0.1553,0
U018,office_user,2024-11-13,317,256.0,76.5622,179.4378,29.907,6.4345,3.0235,11.2466,32.926,12.9691,9.9625,0.1157,0
U018,office_user,2024-11-14,318,256.0,76.6546,179.3454,29.943,6.4384,3.0291,11.2585,32.9713,12.9717,9.9857,0.0924,0
U018,office_user,2024-11-15,319,256.0,76.7202,179.2798,29.969,6.4465,3.0344,11.2684,33.0069,12.9774,9.9867,0.0656,0
U018,office_user,2024-11-16,320,256.0,76.8146,179.1854,30.006,6.4602,3.0344,11.2888,33.0531,12.9792,9.9989,0.0944,0
U018,office_user,2024-11-17,321,256.0,76.884,179.116,30.033,6.4662,3.0386,11.3027,33.0834,12.9831,10.01,0.0694,0
U018,office_user,2024-11-18,322,256.0,76.9581,179.0419,30.062,6.4742,3.0465,11.3238,33.109,12.9866,10.0179,0.0741,0
U018,office_user,2024-11-19,323,256.0,77.0917,178.9083,30.114,6.4858,3.0529,11.3372,33.2006,12.9899,10.0253,0.1336,0
U018,office_user,2024-11-20,324,256.0,77.1964,178.8036,30.155,6.5011,3.0589,11.3483,33.2564,12.9954,10.0362,0.1047,0
U018,office_user,2024-11-21,325,256.0,77.3503,178.6497,30.215,6.5132,3.0589,11.3569,33.3866,12.9954,10.0392,0.1539,0
U018,office_user,2024-11-22,326,256.0,77.4547,178.5453,30.256,6.5183,3.0627,11.3638,33.4574,12.9989,10.0536,0.1044,0
U018,office_user,2024-11-23,327,256.0,77.5511,178.4489,30.293,6.5331,3.0691,11.3863,33.4967,13.0015,10.0642,0.0964,0
U018,office_user,2024-11-24,328,256.0,77.6366,178.3634,30.327,6.5495,3.0755,11.4028,33.5394,13.0019,10.0676,0.0855,0
U018,office_user,2024-11-25,329,256.0,77.8002,178.1998,30.391,6.5547,3.0807,11.4177,33.6749,13.0046,10.0676,0.1636,0
U018,office_user,2024-11-26,330,256.0,77.9071,178.0929,30.432,6.5698,3.0883,11.4359,33.7316,13.007,10.0745,0.1069,0
U018,office_user,2024-11-27,331,256.0,78.0425,177.9575,30.485,6.5787,3.097,11.4711,33.8103,13.0108,10.0745,0.1354,0
U018,office_user,2024-11-28,332,256.0,78.2498,177.7502,30.566,6.5964,3.1033,11.4854,33.958,13.0156,10.0912,0.2073,0
U018,office_user,2024-11-29,333,256.0,78.3787,177.6213,30.617,6.6077,3.1157,11.516,34.0197,13.0162,10.1035,0.1289,0
U018,office_user,2024-11-30,334,256.0,78.4774,177.5226,30.655,6.6268,3.1214,11.5285,34.0689,13.0178,10.114,0.0987,0
U018,office_user,2024-12-01,335,256.0,78.5765,177.4235,30.694,6.6364,3.1313,11.5473,34.0983,13.0204,10.1428,0.0991,0
U018,office_user,2024-12-02,336,256.0,78.7115,177.2885,30.747,6.637,3.1335,11.5644,34.2019,13.0232,10.1514,0.135,0
U018,office_user,2024-12-03,337,256.0,78.8425,177.1575,30.798,6.6384,3.1443,11.578,34.2826,13.0275,10.1718,0.131,0
U018,office_user,2024-12-04,338,256.0,78.9445,177.0555,30.838,6.6438,3.1503,11.5921,34.3437,13.0286,10.1861,0.102,0
U018,office_user,2024-12-05,339,256.0,79.0634,176.9366,30.884,6.6626,3.154,11.6194,34.3912,13.0319,10.2044,0.1189,0
U018,office_user,2024-12-06,340,256.0,79.1824,176.8176,30.931,6.6796,3.1569,11.6331,34.4612,13.0366,10.215,0.119,0
U018,office_user,2024-12-07,341,256.0,79.2392,176.7608,30.953,6.6883,3.164,11.6429,34.4837,13.0388,10.2215,0.0568,0
U018,office_user,2024-12-08,342,256.0,79.3347,176.6653,30.99,6.7022,3.166,11.655,34.5456,13.0391,10.2268,0.0955,0
U018,office_user,2024-12-09,343,256.0,79.4323,176.5677,31.028,6.7042,3.1716,11.6817,34.6051,13.0408,10.229,0.0976,0
U018,office_user,2024-12-10,344,256.0,79.5485,176.4515,31.074,6.713,3.184,11.6954,34.6767,13.0437,10.2358,0.1162,0
U018,office_user,2024-12-11,345,256.0,79.6848,176.3152,31.127,6.7302,3.1918,11.7181,34.7576,13.0484,10.2385,0.1363,0
U018,office_user,2024-12-12,346,256.0,79.8172,176.1828,31.179,6.7428,3.2018,11.736,34.8432,13.0518,10.2416,0.1324,0
U018,office_user,2024-12-13,347,256.0,79.979,176.021,31.242,6.7503,3.2103,11.7546,34.956,13.0555,10.2524,0.1618,0
U018,office_user,2024-12-14,348,256.0,80.0282,175.9718,31.261,6.7541,3.2154,11.763,34.9785,13.0569,10.2604,0.0492,0
U018,office_user,2024-12-15,349,256.0,80.0785,175.9215,31.281,6.7623,3.2222,11.7796,34.9864,13.0601,10.2679,0.0503,0
U018,office_user,2024-12-16,350,256.0,80.2123,175.7877,31.333,6.7734,3.2284,11.7956,35.0789,13.0621,10.2739,0.1338,0
U018,office_user,2024-12-17,351,256.0,80.3294,175.6706,31.379,6.7811,3.2425,11.8095,35.1531,13.0637,10.2794,0.1171,0
